code,product_name,brands,main_category,country,sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,has_labels,image_saine,nutriscore_grade,bad_nutrition,healthy_illusion
3564700758045,Haricots verts coupés extra-fins,"Marque Repère, Notre Jardin",plant-based-foods-and-beverages,france,0.6,0.3,0.1,0.55,2.9,1.5,25.0,0,1,1,a,0,0
5201024865377,Νιφάδες Βρώμης Ολικής Άλεσης,QUAKER,plant-based-foods-and-beverages,greece,1.0,8.0,1.5,0.0,9.0,11.0,374.0,0,1,1,a,0,0
0082592194152,Strawberry Banana Machine,Naked,beverages-and-beverages-preparations,chile,50.0,0.0,0.0,0.075,6.0,2.0,250.0,0,1,1,d,1,1
8422410177851,Garbanzos cocidos,Bonpreu,plant-based-foods-and-beverages,spain,0.0,1.8999999761581,0.30000001192093,0.53,5.4,5.4000000953674,95.0,1,1,1,a,0,0
0894700010052,Greek Yogurt Blueberry on the Bottom,Chobani,dairies,mexico,9.33333333333333,0.0,0.0,0.0916666666666667,0.66,8.0,73.3333333333333,3,1,1,a,0,0
6111262821150,Pindakaas,Dulcetto,plant-based-foods-and-beverages,morocco,2.75,48.2,9.9,1.25,0.0,24.3,583.0,0,1,1,d,1,1
6408432201479,valio,profeel,dairies,andorra,3.4,0.2,0.1,0.0775,1.9,10.0,59.0,4,1,1,a,0,0
3263670003468,Thon blanc au naturel,Phare d'Eckmühl,seafood,france,0.0,17.0,2.7,1.0,1.9,25.0,253.0,0,1,0,b,0,0
4750133071021,Rīsi Parboiled,VALDO,plant-based-foods-and-beverages,latvia,0.3,0.8,0.2,0.01,1.7,7.2,345.0,0,0,1,b,0,0
40198798,Made for Foodies Chili Salsa,kuhne,condiments,france,13.0,0.4,0.1,2.4,15.0,1.7,84.0,1,1,0,c,0,0
7624841917735,Joghurt,Coop,dairies,germany,3.9,3.8,2.3,0.1,1.9,4.2,67.0,0,1,1,b,0,0
8480000805157,STARS HACENDADO 400ge,Hacendado,plant-based-foods-and-beverages,portugal,25.0,4.7,0.6,0.2,5.2,7.9,403.0,0,1,1,c,0,0
20452872,Tomate frito con aceite de oliva virgen extra,Baresa,condiments,france,6.9,3.5,0.5,1.0,1.9,1.4,79.0,1,1,0,b,0,0
4056489933854,Creamy Greek Style Natural Irish Yogurt,Milbona,dairies,ireland,6.0,9.5,6.39,0.0,0.0,5.1,137.0,0,0,1,c,0,0
4061463660800,Passata,"King's Crown, kings Clown",plant-based-foods-and-beverages,germany,4.5,0.5,0.1,1.1,1.9,1.6,36.0,1,1,1,b,0,0
4260144929704,Apfelstrudel Riegel,Sven Jack,snacks,unknown,23.8,18.8,8.0,0.3,5.3,6.7,423.0,6,1,1,d,1,1
8445291047082,Perrier,,beverages-and-beverages-preparations,france,2.9,0.0,0.0,0.0,0.0,0.0,13.0,0,1,0,c,0,0
3069538102881,Sauce pizza à l'origan,Florenti,condiments,france,5.3,0.0,0.0,0.9,1.9,1.5,40.0,1,0,0,a,0,0
8410090030344,Atún Claro al Natural + PRO,Calvo,seafood,morocco,0.0,1.2,0.36,0.9825,1.9,24.0,107.0,0,0,0,a,0,0
5411188141198,GUT HEALTH PLAIN WITH OATS,Alpro,plant-based-foods-and-beverages,united-kingdom,1.0,1.9,0.4,0.25,2.5,3.8,55.0,4,1,1,a,0,0
3023290010532,Yaos yaourt à la grecque nature,Nestlé,dairies,france,3.4,8.4,5.6,0.12,0.0,2.9,104.0,0,1,1,c,0,0
3350031627576,Riz Basmati,Monoprix,plant-based-foods-and-beverages,france,0.0,1.2,0.1,0.0,1.6,8.5,357.0,0,0,1,b,0,0
0681131861557,Lentils,Great Value,plant-based-foods-and-beverages,canada,0.0,0.32,0.0,0.38,3.2,4.0,64.0,1,1,1,a,0,0
3421557501975,Muesli croustillant duo pépites,Terres et céréales bio,plant-based-foods-and-beverages,france,25.0,13.0,3.8,0.05,7.6,9.2,433.0,0,1,1,c,0,0
5941355006550,zuzu Iaurt 3% 140 g,ZUZU,dairies,france,4.5,3.0,2.0,0.1,1.9,3.4,58.5714285714286,0,0,1,b,0,0
3057640430688,Juicy Citronnade,Volvic,beverages-and-beverages-preparations,france,4.9,0.25,0.0,0.0,1.9,0.5,20.0,0,0,0,c,0,0
3057640577468,touch of fruit,Volvic,beverages-and-beverages-preparations,belgium,0.0,0.0,0.0,0.01,1.9,0.0,1.0,0,0,0,b,0,0
6111035001772,Oulmes,,beverages-and-beverages-preparations,morocco,0.0,0.0,0.0,0.313,1.9,0.0,0.0,0,0,0,a,0,0
8901246005373,TOMATO KETCHUP CLASSIC BLEND,Del Monte,condiments,india,18.4,0.0,0.0,1.62,1.9,0.0,108.0,0,1,0,d,1,0
3564700005484,Légumes pour Couscous,"Marque Repère, Notre Jardin",plant-based-foods-and-beverages,france,4.0,0.5,0.1,0.09,2.7,1.6,35.0,0,0,1,a,0,0
5412971016143,Pur Nature Yoghurt plus,pur natur bio,dairies,belgium,4.6,3.9,2.4,0.1275,1.9,3.4,67.0,0,0,1,b,0,0
5038862001489,Smoothie Plus - Antioxidant,Innocent,beverages-and-beverages-preparations,germany,11.0,0.5,0.1,0.01,1.1,0.5,54.0,0,1,1,d,1,1
3048431001576,Bouteille verre,Vittel,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.04,1.9,0.0,0.0,0,0,0,a,0,0
3387390339499,FITNESS Cerealien,,plant-based-foods-and-beverages,austria,8.8,2.1,0.6,0.56,10.7,9.4,366.0,1,1,1,a,0,0
4068261049752,,Milsani,dairies,belgium,3.0,0.5,0.1,0.1,0.0,8.0,46.0,0,1,1,a,0,0
0818290016263,Mix Berry 4pk,Chobani,dairies,germany,12.6666666666667,1.66666666666667,1.0,0.125,0.666666666666667,6.66666666666667,93.3333333333333,3,0,1,b,0,0
4335619267114,Zarte Haferflocken,Crownfield,plant-based-foods-and-beverages,germany,0.3,7.0,0.5,0.01,4.0,13.5,372.0,0,1,1,a,0,0
4388810057657,Mineralwasser,"Rewe, ja!",beverages-and-beverages-preparations,germany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,a,0,0
5050854976223,Basmati Brown Rice,Asda,plant-based-foods-and-beverages,united-kingdom,0.285714285714286,1.08571428571429,0.228571428571429,0.0114285714285714,1.2,3.31428571428571,140.571428571429,0,0,1,b,0,0
6111073211751,ketchup pikarome 240 g,Pikarome,condiments,france,19.0,0.1,0.0,2.7,1.9,0.8,107.0,1,0,0,e,1,0
8480000183118,Filetes de Caballa del Sur en Aceite de Oliva Bajo en sal,Hacendado,seafood,spain,0.0,11.0,2.9,0.295,1.9,24.0,202.0,0,0,0,a,0,0
3760200010014,Lait de coco 15 % 400 ml,La maison du coco,plant-based-foods-and-beverages,france,4.0,15.0,14.0,0.01,1.9,2.0,165.0,1,1,1,e,1,1
3256220368032,Pâtes Pennes complètes boîte en carton de 500g,"U,U Bio",plant-based-foods-and-beverages,france,2.8,2.1,0.3,0.0,9.9,12.0,347.0,0,1,1,a,0,0
5411188553304,Soia,alpro,beverages-and-beverages-preparations,france,2.5,1.7,0.3,0.09,0.5,3.0,39.0,2,1,1,b,0,0
7613032773670,VITTEL eau minérale naturelle 33cl kids,Vittel,beverages-and-beverages-preparations,belgium,0.0,0.0,0.0,0.0013,0.0,0.0,0.0,0,1,0,a,0,0
6130760002434,Jnina fraise,Soummam,beverages-and-beverages-preparations,algeria,12.59,1.6,1.1,0.05,1.9,1.6,75.0,5,0,1,e,1,1
3838975566569,Thunfisch Aufstrich,ARGETA,seafood,austria,0.5,29.0,3.4,1.2,1.9,13.0,320.0,0,1,0,d,1,0
8008343200851,Farfalle 500 g,Haugen-Gruppen AS,plant-based-foods-and-beverages,france,3.1,1.6,0.3,0.01,2.9,14.5,356.0,0,0,1,a,0,0
4056489687610,Boisson au cacao et à l'avoine,Vemondo,beverages-and-beverages-preparations,czech-republic,7.3,1.5,0.2,0.14,0.9,0.7,56.0,0,1,1,e,1,1
3608580809333,Blackcurrant mousse,Bonne Maman,dairies,united-kingdom,19.3,7.6,4.7,0.08,1.9,2.6,166.0,1,0,1,d,1,1
8422584013405,Cous cous integral,Ecocesta,plant-based-foods-and-beverages,spain,3.3,2.6,0.5,0.0,1.9,12.1,340.0,0,1,1,a,0,0
3023290009116,Secret de mousse Citron,"Nestlé, La Laitière",dairies,france,17.7,4.7,3.2,0.24,0.1,3.7,133.0,11,1,1,c,0,0
0078742229652,Brown Rice Instant Natural whole grain,Great Value,plant-based-foods-and-beverages,spain,0.0,3.0,0.0,0.0,4.0,8.0,360.0,0,0,1,b,0,0
8001120016515,Riso Roma Parboiled,Coop,plant-based-foods-and-beverages,italy,0.8,1.3,0.5,0.0,1.9,8.6,351.0,0,0,1,b,0,0
5022313278155,Raibow machine,Naked,beverages-and-beverages-preparations,united-kingdom,8.6,0.0,0.4,0.0,0.0,0.0,40.0,0,0,1,e,1,1
3088720064004,Riz long étuvé,RIZ,plant-based-foods-and-beverages,france,0.3,0.3,0.1,0.02,5.0,7.4,359.0,0,0,1,b,0,0
20469320,cherry tomaten saus,Lidl,plant-based-foods-and-beverages,belgium,7.4,0.5,0.1,0.5,0.0,1.2,44.0,0,1,1,c,0,0
8410184020466,Arroz especial ensaladas,Sos,plant-based-foods-and-beverages,spain,0.2,1.9,0.5,0.0,3.1,7.7,349.0,0,1,1,b,0,0
0818290012739,Greek Yogurt Coconut Blended,Chobani,dairies,united-states,8.0,3.0,2.33333333333333,0.08325,0.666666666666667,8.0,100.0,3,0,1,b,0,0
7501040097911,Skyr Griego Natural,Yoplait,dairies,mexico,3.7,0.0,0.0,0.1375,0.0,10.0,55.0,0,1,1,a,0,0
3760290130920,Roche claire eau de source,,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,a,0,0
5601312510482,Iogurte Grego Natural Ligeiro,MYTHOS,dairies,portugal,6.3,1.8,1.2,0.1575,1.9,5.7,64.0,0,1,1,a,0,0
4061459015072,ALDI LYTTOS YOGRI nach griechischer Art 1kg 2.19€,Lyttos,dairies,germany,3.4,2.0,1.3,0.13,0.0,5.3,51.8164435946462,0,1,1,a,0,0
5400113610946,Couscous blé complet bio,Delhaize,plant-based-foods-and-beverages,belgium,1.9,2.7,0.7,0.04,1.9,12.8,345.0,0,1,1,a,0,0
00109024,Pilau rice,M&S,plant-based-foods-and-beverages,united-kingdom,0.2,3.9,1.0,0.54,2.2,3.2,156.0,0,1,1,c,0,0
3596710396900,Riz complet,Auchan,plant-based-foods-and-beverages,france,0.5,2.8,0.7,0.01,3.9,7.9,351.0,0,1,1,b,0,0
9002515600981,Red ACE,Pago,plant-based-foods-and-beverages,france,9.1,0.5,0.1,0.0,0.0,0.5,39.0,0,0,1,e,1,1
7613035898646,NESTLÉ DESSERT Corsé 200g,"Nestlé,Nestlé Dessert",snacks,france,34.5,37.3,22.4,0.02,10.6,8.3,554.0,1,1,0,e,1,0
8421691846708,Arroz basmati,Alipende,plant-based-foods-and-beverages,spain,0.5,0.9,0.2,0.0,2.1,7.6,344.0,0,1,1,b,0,0
4088600522470,Totally Natural Smoothie Guavas Pineapples & Apples,Aldi,beverages-and-beverages-preparations,united-kingdom,10.0,0.4,0.333333333333333,0.00666666666666667,1.9,0.0,52.6666666666667,0,0,1,c,0,0
3250392336011,Filets de Maquereaux Grillés au naturel,Odyssee,seafood,france,0.5,14.3,4.1,0.67,6.0,22.2,219.0,0,0,0,a,0,0
3276650013906,riz long parfumé,Riz du monde,plant-based-foods-and-beverages,france,0.1,0.8,0.2,0.01,1.9,7.3,350.0,0,0,1,b,0,0
3254560020962,Haricots rouges,Auchan,plant-based-foods-and-beverages,france,0.5,0.7,0.1,0.44,6.5,7.2,96.0,0,1,1,b,0,0
3329770048690,Yop vanille,"Yop mf, Yoplait",beverages-and-beverages-preparations,france,10.5,0.8,0.5,0.12,0.1,3.0,66.0,0,1,1,d,1,1
3019089042242,Rillettes de saumon,PETIT NAVIRE,seafood,france,0.4,21.0,1.7,0.9,1.5,16.0,263.0,0,1,0,b,0,0
3760094312904,Granola lin et tournesol,Aline et Olivier,plant-based-foods-and-beverages,france,11.0,19.0,2.5,0.01,9.6,11.0,430.0,0,1,1,b,0,0
8076802085738,Penne Rigate No. 73 Durum Wheat Semolina Pasta,Barilla,plant-based-foods-and-beverages,australia,3.5,2.0,0.5,0.01,3.0,13.0,359.0,0,1,1,a,0,0
3278692500673,Fromage frais Malo Stracciatella 4 x 100 g,Malo,dairies,france,15.0,7.6,5.2,0.07,0.0,4.7,151.0,2,1,1,c,0,0
8410090011510,CALVO,Calvo,seafood,morocco,0.0,33.0,5.0,1.1,1.9,17.0,367.0,0,0,0,d,1,0
6111126003630,CHERGUI Yaourt Brassé sur Lit de Fraises,Chergui,dairies,morocco,18.7,3.4,0.0,0.0,1.9,3.7,120.0,0,0,1,c,0,0
5011157630373,"Rz Basmati Tilda 2Kg,",Tilda,plant-based-foods-and-beverages,germany,0.5,0.8,0.2,0.03,1.0,7.8,351.0,0,1,1,b,0,0
3335880006062,Flageolets,Prosain,plant-based-foods-and-beverages,france,0.5,0.9,0.5,0.51,1.9,6.4,85.7,0,1,1,a,0,0
3256225432868,Yaourt à la grecque noix de coco 4X150g,U,dairies,france,12.0,8.6,6.1,0.1,0.0,2.6,139.0,0,1,1,c,0,0
3560071254179,Riz basmati complet,"Carrefour BIO,Carrefour",plant-based-foods-and-beverages,france,0.5,2.6,0.8,0.01,3.5,11.0,366.0,0,1,1,b,0,0
3760091726568,Lentilles Vertes Bio & équitable,"Paysans d'Ici, Ethiquable",plant-based-foods-and-beverages,france,1.3,1.7,0.3,0.0,19.4,25.7,316.0,0,1,1,a,0,0
4104420247659,Risotto Reis Ribe,"Alnatura, Alnatura GmbH",plant-based-foods-and-beverages,germany,0.5,0.6,0.1,0.01,2.1,7.4,351.0,0,1,1,b,0,0
20281922,Berglinsen,Bio-Sonne,plant-based-foods-and-beverages,germany,1.2,0.8,0.2,0.04,29.0,26.0,304.0,0,1,1,a,0,0
3256222113555,Haricots verts extra-fins cueillis et rangés à la main - Boite de 440gnet égoutté,U,plant-based-foods-and-beverages,france,0.5,0.5,0.1,0.7,3.4,1.3,20.0,0,1,1,a,0,0
3350033896550,Riz Arborio Spécial Risotto,Monoprix,plant-based-foods-and-beverages,france,0.0,0.0,0.0,0.0,1.0,6.7,349.0,0,0,1,b,0,0
8076809572422,Barilla 5 cereali con riso rosso,Barilla,plant-based-foods-and-beverages,italy,0.7,2.9,0.6,0.0,9.0,11.5,347.0,0,0,1,a,0,0
8003294528733,Filetti di Tonno all'olio di oliva,AS do MAR,seafood,france,0.0,21.0,3.2,1.5,0.0,21.0,273.0,0,1,0,d,1,0
5000169671313,Italian Tomato Puree,Waitrose,plant-based-foods-and-beverages,united-kingdom,12.9,0.5,0.0,0.0975,3.1,4.4,83.0,0,0,1,a,0,0
4056489239901,High Protein Granola Cranberry & Almond,Crownfield,plant-based-foods-and-beverages,ireland,18.3,16.3,2.7,0.48,5.9,24.9,434.990439770554,0,1,1,d,1,1
4005906003724,Wasser naturell,Adelholzener,beverages-and-beverages-preparations,germany,0.0,0.0,0.0,0.00115,0.0,0.0,0.0,0,1,0,a,0,0
3463342709296,Yaourt sur lit  de fruits rouges,Baiko,dairies,france,11.0,3.7,2.3,0.09,1.9,3.4,99.0,0,1,1,a,0,0
5025125000129,JASON'S SOURDOUGH,JASON'S SOURDOUGH,plant-based-foods-and-beverages,ireland,2.66666666666667,1.11111111111111,0.222222222222222,0.687222222222222,3.55555555555556,9.33333333333333,116.666666666667,0,1,1,b,0,0
6191507249383,Yaourt Nature,Vitalait,dairies,tunisia,5.5,2.7,1.8,0.12,1.9,3.6,60.0,0,1,1,b,0,0
5201054055427,TruBlend Lampone,FAGE,dairies,italy,3.53333333333333,1.66666666666667,1.06666666666667,0.0933333333333334,1.9,8.0,75.3333333333333,0,1,1,a,0,0
5400141800197,Lentilles blondes,Boni,plant-based-foods-and-beverages,belgium,0.0,0.5,0.0,0.25,5.0,7.3,96.0,1,0,1,b,0,0
6111242380219,,حلال,snacks,morocco,51.0,35.0,13.58,0.5,31.0,4.5,519.8,0,0,0,e,1,0
3661344688339,Les 2 Vaches Vanille Bio de Madagascar 4 x 115 g,Les 2 Vaches,dairies,france,12.7,2.8,2.0,0.14,1.9,3.7,93.0,0,1,1,c,0,0
4056489710837,High Protein Strawberry Yogurt,Milbona,dairies,united-kingdom,5.3,0.4,0.2,0.0975,0.0,12.4,83.0,1,0,1,a,0,0
26222738,Tomatenketchup,"Penny, Würz & Co (Penny)",condiments,germany,18.0,0.3,0.0,1.67,0.7,1.3,92.0,0,1,0,d,1,0
3800106405214,Ориз екстра едрозърнест,"Крина, Krina",plant-based-foods-and-beverages,bulgaria,0.7,0.6,0.1,0.0,0.3,8.5,339.0,0,0,1,b,0,0
3111952016432,Lentilles vertes,Sabarot,plant-based-foods-and-beverages,france,1.1,1.8,0.24,0.13,16.4,25.1,327.0,0,1,1,a,0,0
3038352875066,TOMACOULI NATURE,PANZANI,plant-based-foods-and-beverages,france,3.9,0.1,0.05,0.05,1.6,1.2,27.0,1,1,1,a,0,0
5906040063515,Jogurt naturalny,Zott,dairies,poland,4.0,3.1,2.1,0.17,1.9,4.8,67.0,0,1,1,b,0,0
3019081240103,Thon entier au naturel -25% de sel,Petit Navire,seafood,france,0.0,1.0,0.5,0.5,1.9,25.0,109.0,0,0,0,a,0,0
3560070902057,Riz long grain,Carrefour,plant-based-foods-and-beverages,france,0.5,0.8,0.2,0.02,1.5,7.3,359.0,0,0,1,b,0,0
3256223360583,Poêlée bretonne 1kg,U,plant-based-foods-and-beverages,france,2.1,3.5,0.9,0.8,2.4,2.2,69.0,2,1,1,b,0,0
4047247376389,Smoothie,Rio d'oro,beverages-and-beverages-preparations,germany,10.0,0.5,0.1,0.01,1.3,0.6,53.0,0,1,1,e,1,1
3596710472963,YAOURT A LA GRECQUENATURE 8x125g,Auchan,dairies,france,2.8,10.0,6.5,0.13,0.5,3.2,114.0,0,1,1,c,0,0
5060201621805,Granola,FUEL,plant-based-foods-and-beverages,france,17.5,13.7,2.8,7.5e-05,6.4,15.8,441.0,2,1,1,c,0,0
5000232844217,Chickpeas drained,Napolina,plant-based-foods-and-beverages,france,0.0,2.2,0.3,0.025,7.4,7.2,126.0,1,1,1,a,0,0
5690845000584,Skyr sans lactose Fraise avec morceaux de chocolat blanc,Isey,dairies,france,3.6,4.4,2.8,0.14,1.9,8.5,90.0,3,1,1,b,0,0
4056489417262,Sauce tomate aux olives et câpres,Combino,condiments,france,4.3,4.2,0.4,1.0,1.7,1.7,74.0,0,0,0,c,0,0
8445290615350,sauce tomate cuisinée,Solis,plant-based-foods-and-beverages,morocco,4.4,0.4,0.0,1.0,2.0,1.6,68.0,0,1,1,c,0,0
3701002408173,Iorgos yaourt grec 0%,IORGOS,dairies,france,3.8,0.0,0.0,0.2,0.0,10.0,55.0,0,1,1,a,0,0
8011033010104,Couscous,Bia,plant-based-foods-and-beverages,france,2.3,1.9,0.44,0.0,4.2,12.0,354.0,0,1,1,a,0,0
4056489018483,"Bio Organic Cremiger Joghurt Mild (3,8% Fett)",Milbona,dairies,germany,3.7,3.8,2.6,0.16,0.0,4.1,68.0,0,1,1,b,0,0
3596710540464,Yaourt nature,Auchan,dairies,france,3.7,1.1,0.7,0.14,0.5,3.8,44.0,0,1,1,a,0,0
3068320123486,La salvetat clémentine,Salvetat,beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.01,1.9,0.0,1.0,0,1,0,b,0,0
6111242105638,Lait sans lactose,Jaouda,dairies,morocco,0.0,3.0,1.3,0.0,1.9,3.0,58.0,0,1,0,b,0,0
7791337006355,Yogurisimo sabor Natural,La serenisima,dairies,argentina,5.25,3.15,1.8,0.21875,0.0,7.0,81.5,1,1,1,b,0,0
3256228679376,Lentilles de berry cuisinées graisse de canard 400g,"U, U Saveurs",plant-based-foods-and-beverages,france,0.6,4.9,1.6,0.98,3.5,6.1,122.0,1,1,1,b,0,0
4335619222717,Choco Treats / Paw Patrol,"pawpatrol, Crownfield",plant-based-foods-and-beverages,france,12.4,2.1,0.7,0.33,9.7,10.8,366.0,0,0,1,a,0,0
8410184010641,Täysjyväriisi,Risella,plant-based-foods-and-beverages,finland,1.1,3.2,0.8,0.0,3.7,8.8,349.0,0,0,1,b,0,0
5900977000704,Ryż biały,Kuchnia Gosposi,plant-based-foods-and-beverages,poland,0.5,0.2,0.1,2.5e-05,1.5,7.4,341.0,0,0,1,c,0,0
26044439,2lboîtes Flageolets Verts Extra Fins Fleurs Des Champs 530 g,Fleurs des Champs,plant-based-foods-and-beverages,canada,0.5,0.5,0.2,0.5,1.9,4.0,83.0,0,1,1,a,0,0
8002885001624,BIO FIOCCHI DI AVENA INTEGRALI,FIORENTINI,plant-based-foods-and-beverages,italy,1.4,7.0,1.3,0.01,13.0,11.8,366.0,0,1,1,a,0,0
3263851320919,Muesli croustillant aux fruits,Leader Price,plant-based-foods-and-beverages,france,23.0,16.6,7.2,0.43,6.0,8.0,453.0,0,0,1,d,1,1
4056489165217,Sana,Pilos,beverages-and-beverages-preparations,romania,4.5,3.6,2.4,0.1,0.0,3.4,64.0,0,0,1,c,0,0
5056138201869,Suckies,The Collective,beverages-and-beverages-preparations,united-kingdom,8.0,2.7,1.9,0.09,1.9,3.7,78.0,0,1,1,d,1,1
00038317,AUTHENTIC GREEK YOGURT,Marks & Spencers,dairies,united-kingdom,3.9,10.1,7.0,0.1275,0.2,6.4,134.0,0,0,1,c,0,0
3478820023641,Sauce tomate Basilic Jardin BIO,"Jardin Bio, Jardin biologique, Léa Nature",condiments,france,6.1,1.7,0.4,1.17,2.6,1.6,52.0,0,1,1,b,0,0
3272770098090,St Môret,St Môret,dairies,france,3.0,17.8,13.2,1.2,1.9,8.3,205.0,0,1,1,d,1,1
8431876144451,Corn flakes,Carrefour,plant-based-foods-and-beverages,france,1.3,1.2,0.2,2.7,3.5,8.3,373.0,0,1,1,d,1,1
8005110634277,Passata di Pomodoro,Mutti,plant-based-foods-and-beverages,france,4.5,0.5,0.1,0.5,1.9,1.6,36.0,0,0,1,c,0,0
7610900299072,Onken Set Natural Yogurt,natural set yogurt,dairies,united-kingdom,4.7,3.5,2.2,0.35,1.9,3.3,64.0,0,0,1,c,0,0
3280240009002,lait de brebis emprésuré sucré à la vanille,le petit basque,dairies,france,8.6,6.8,5.0,0.13,0.0,5.0,118.0,0,1,1,c,0,0
3700214616994,République Dominicaine 80%,Alter Eco,snacks,france,19.0,51.0,31.0,0.01,11.0,7.3,622.0,0,1,1,d,1,1
5690527912808,Vanilla Skyr,isey,dairies,france,3.1,0.2,0.1,0.09,1.9,9.7,32.3529411764706,4,0,1,a,0,0
4260456257816,Fagioli alla Bud Spencer,Bud Power,plant-based-foods-and-beverages,italy,2.1,2.3,0.4,1.1,4.5,5.9,97.0,1,1,1,b,0,0
3421557910173,Flocons 5 céréales,"Terres et Céréales Bio, Terres & Céréales",plant-based-foods-and-beverages,france,1.3,3.4,0.6,0.01,11.0,11.0,348.0,0,1,1,a,0,0
9310653103609,Greek Yogurt,Chobani,dairies,australia,2.6875,4.0,2.625,0.08125,1.9,8.5625,86.25,0,1,1,a,0,0
3596710379927,100% - Pur jus - pommeSans sucres ajoutés** Comme tous les jus de fruits. Contient les sucres naturellement présents dans les fruits.,Auchan,beverages-and-beverages-preparations,france,10.0,0.5,0.1,0.01,0.6,0.6,45.0,0,1,1,c,0,0
20354961,Tomate triturado,Baresa,plant-based-foods-and-beverages,spain,3.5,0.1,0.0,0.4925,1.2,1.0,21.0,1,1,1,a,0,0
6111126001605,fawakih mangue 900ml,Chergui,plant-based-foods-and-beverages,france,10.48,0.01,0.01,0.063,0.0,1.5,54.6,2,1,1,e,1,1
0850017468184,Chocolate Peanut Butter Protein Cereal,Catalina Crunch,plant-based-foods-and-beverages,united-states,0.0,13.8888888888889,1.38888888888889,1.04166666666667,16.6666666666667,30.5555555555556,388.888888888889,3,1,1,c,0,0
3564706604346,Granula baies de goji,Grainéa,plant-based-foods-and-beverages,france,13.0,15.0,1.9,0.03,8.5,13.0,440.0,2,1,1,a,0,0
4010355238634,Couscous,DmBio,plant-based-foods-and-beverages,germany,2.2,1.8,0.3,0.01,6.9,11.0,350.0,0,1,1,a,0,0
3038352517607,Couscous,panzani,plant-based-foods-and-beverages,belgium,3.0,2.0,0.4,0.0,1.9,12.0,365.0,0,1,1,a,0,0
8718166007635,Mango Yogurt,Arla,dairies,united-kingdom,10.2,1.2,0.6,0.18,1.9,20.0,35.0,1,1,1,a,0,0
3430690000016,MONTAGNES D'ARREE 1L5 Eau de source,"Montagnes d'arree, Monts d'Arrée, menez are",beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.01778,1.9,0.0,0.0,0,0,0,a,0,0
3560071407803,Croustillant Chocolat,"Carrefour BIO, Carrefour",plant-based-foods-and-beverages,france,15.0,16.0,4.4,0.0,8.7,10.0,449.0,0,1,1,c,0,0
3564700005507,Epinards hâchés,"Marque Repère, Notre Jardin",plant-based-foods-and-beverages,france,0.5,0.5,0.1,0.05,3.6,2.7,25.0,0,1,1,a,0,0
8718452631971,Mineraalwater bruisend,Jumbo,beverages-and-beverages-preparations,belgium,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0,0,a,0,0
5063334012618,Spicy Mexican Style Rice,Sainsbury’s,plant-based-foods-and-beverages,united-kingdom,1.44,1.6,0.24,0.00116,2.72,3.04,147.2,3,0,1,b,0,0
3428272950057,Lait Bio Demi-Écrémé sans lactose,Lactel,dairies,belgium,4.8,1.5,1.0,0.275,1.9,3.3,46.0,0,1,1,b,0,0
5011157888101,Pure Basmati Rice,Tilda,plant-based-foods-and-beverages,australia,0.1,1.9,0.5,0.03,0.7,2.9,143.2,0,1,1,b,0,0
3760072800003,Yaourt nature au bon lait entier,Les 30 fermes de Cant'Avey'Lot,dairies,france,3.5,3.4,1.9,0.1,1.9,3.5,67.0,0,1,1,b,0,0
42376132,Mineralwasser medium,"LIDL Saskia, Saskia",beverages-and-beverages-preparations,germany,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,a,0,0
8480000200310,Yogur sabor macedonia,Hacendado,dairies,spain,11.4,2.5,1.7,0.1,1.9,3.0,82.0,2,1,1,c,0,0
4009700074744,Danone Actimel® CLASSIC,"Actimel®, Danone",beverages-and-beverages-preparations,germany,3.0,0.1,0.1,0.1,1.9,2.7,27.0,3,1,1,c,0,0
5060337221931,Kefir Drink,Biotiful Dairy Ltd,beverages-and-beverages-preparations,united-kingdom,5.0,2.6,1.8,0.09,1.9,3.1,63.0,1,0,1,b,0,0
7610029012231,Denner Riz Paraboiled,Denner,plant-based-foods-and-beverages,germany,0.0,0.5,0.0,0.01,1.9,8.0,349.0,0,0,1,b,0,0
8715700407760,Tomato Ketchup BIO,Heinz,condiments,belgium,24.8,0.1,0.1,1.7,0.0,1.4,112.0,0,1,1,d,1,1
84105554,Actimel natural,Danone,beverages-and-beverages-preparations,france,10.8,1.6,1.1,0.11,1.9,3.0,73.0,0,1,1,e,1,1
0059749964999,Smoothie ananas mangue passion,Irrésistibles,beverages-and-beverages-preparations,canada,7.6,0.0,0.0,0.01,1.9,0.4,32.0,0,0,1,d,1,1
3760341070663,Taureau aile doypack riz escale a mexico 220g,Taureau Ailé,plant-based-foods-and-beverages,france,2.0,3.6,0.4,0.6,1.3,2.9,143.0,1,1,1,b,0,0
3229820798110,Granola Chocolat,Bjorg,plant-based-foods-and-beverages,belgium,12.0,13.0,3.1,0.01,7.5,10.0,420.0,1,1,1,c,0,0
